Country,year,ID,weight,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,TotalWeight
Iceland,1989,48,1.393596857117332e-20,0.011822149876251143,9.130933514869612e-9,0.0,0.0,0.0,0.0,0.0,0.0,1.836367429647323e-18,0.0,0.0,0.0,0.011966631240424247,3.319963258968385e-21,1.675742624890258e-8,3.409390217947463e-20,0.0,0.0,8.820120506495225e-5,0.0,0.0,0.0,3.293617579607752e-20,0.0,2.204274270787326e-20,4.5715440966294184e-20,0.0,1.4803933169354967e-21,0.0,0.0,0.04868644676864578,0.0,0.0,0.0,0.006847972398668254,0.03087482645732225,1.407125965969248e-9,3.536753996607381e-22,0.0,2.455018172797782e-9,2.756280058856763e-19,0.0,0.0027569018234764936,4.804901791990216e-7,8.96055157470501e-19,7.152420080219745e-20,7.088363650502648e-19,0.0,0.008199390667993953,0.0,0.0,0.0,0.0,0.09630023057903207,4.9084171199986414e-21,0.0,0.0,9.761066162529052e-19,0.0,0.0,3.597532905465023e-19,0.0,0.0,1.2039327225259291e-20,0.0,0.0,0.0,2.3415811192960562e-20,0.0,5.433189316663083e-21,0.0,0.04688956755427753,0.0,0.0,7.066583600415523e-22,5.689018474630203e-21,0.0,0.0,0.0,5.686522848052552e-22,3.4247190382729937e-20,0.0,0.0,3.137362735913398e-21,1.4813333881609626e-19,1.793284697077718e-22,0.0,0.02907022424699896,0.0,0.02307284629929961,0.0,0.0,0.008826808769420894,4.183224363699126e-19,0.05135380587793681,0.0,4.613383937391315e-21,0.0,5.491071873066857e-22,0.0,0.0,3.7632759598170186e-20,0.0,8.661421033588418e-19,0.0,1.8867402902984959e-22,7.896236985737563e-20,0.0,0.0,0.0,0.0,0.03753418123181336,0.0,0.0,1.1753498396560404e-18,5.15793329328209e-22,2.176098244760667e-22,0.0,0.0,0.08048146698839766,0.0,7.465412582390516e-9,0.009344511110727437,9.476729976169817e-21,0.0,7.02478057077203e-21,6.660714012644629e-13,1.8171993253922638e-22,1.008233361605026
Israel,1980,49,4.331935826409875e-19,3.029265896855781e-10,7.973324147356514e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.576700840437536e-18,0.0,0.0,0.0,0.003059396679084243,3.299310474496125e-22,0.028686225876900652,1.3605819785797865e-22,0.0,0.0,7.527351123095654e-5,0.0,0.0,0.0,3.4289256267031344e-20,0.0,6.2914968604305924e-18,1.2182365791377179e-20,0.0,4.973531392128033e-11,0.0,0.0,0.022802849759968363,0.0,0.0,0.0,1.1117307432712692e-21,5.2849743986471483e-20,3.6022677131734836e-8,2.4331549352213784e-20,0.0,3.276088418698989e-8,1.5303624323286717e-19,0.0,7.590080855214435e-21,1.802658326607045e-20,3.488107265533409e-19,1.2849356204401711e-20,9.396911999826708e-19,0.0,5.081501569245857e-9,0.0,0.0,0.0,0.0,2.6179942618694135e-8,1.820396269067819e-21,5.8412101573214753e-8,0.0,6.011639062560182e-19,0.0,0.0,2.707049830710159e-18,0.0,0.0,1.0652555203651059e-19,0.0,0.0,0.0,1.872068760419072e-17,0.0,2.3592918857086397e-22,0.0,0.0021303685226943215,0.0,0.0,7.298385389385582e-21,2.1346537290640424e-19,0.0,0.0,0.0,7.388994696850709e-22,9.48705090321399e-21,0.0,0.0,8.045887828078241e-21,5.448193361422029e-19,4.56932309611335e-23,0.0,4.397219172927084e-19,0.0,1.3820085343279128e-6,0.0,0.0,0.044760644963005546,3.6350973503008925e-19,0.006666019949609105,0.0,7.093638982614687e-18,0.0,1.7236962943008246e-16,0.0,0.0,6.3527471044072525e-21,0.0,1.6890737713337878e-22,0.0,1.128381301306175e-19,5.2277157966809194e-20,0.0,0.0,0.0,0.0,0.020855740855207777,0.0,0.0,2.888015384141524e-20,1.5924266569477233e-21,2.5243938278872356e-21,0.0,0.0,3.0888738568419242e-9,0.0,1.095995336295605e-8,0.0472854657162023,1.2636281172202822e-20,0.0,3.366353060123798e-18,1.7326504729554141e-18,5.9960667025953155e-15,0.35264709734872823
Israel,1983,50,0.0,0.0,0.0,1.8274097204872868e-8,1.2193529492601354e-21,2.623914770949046e-20,6.920457978572662e-20,2.355480041552685e-21,0.0,0.0,0.0,1.6230246802314498e-20,1.852884572118782e-22,0.0,0.0,0.0,0.0,0.0,7.306009725110989e-21,0.0,0.0,0.0,3.088440789641673e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.002701331143037752,0.02610255668356016,0.0,0.023295851966924,0.0,0.0,0.0,0.0,0.0,0.0,0.04122213186465829,0.0,0.0,5.895987343480296e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922338932108224e-19,1.4625401943738245e-23,0.05959297191750187,5.0164555251615105e-19,0.0,0.0,0.0,0.0,0.0,7.47424525257933e-5,1.4777794154412959e-21,0.0,4.486962210401438e-22,0.0,0.0,1.950147542386933e-21,7.153479025578968e-22,0.0,0.0,0.0,0.0,5.1014358930877005e-19,0.0,0.0394642987417889,2.4744049811127898e-18,0.0,0.0,6.667869482784158e-22,1.4499329959023815e-20,0.0,0.0,0.0,8.389984968078207e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.487076347875366e-21,1.9778635247462355e-21,0.0,0.0,0.0,0.01579741630092642,0.0,0.0,0.0,0.0,1.0452109069444549e-21,0.0,0.0,0.0,1.4558378780933287e-22,0.0,0.0,0.0,6.019455549132827e-22,1.4227506535912076e-22,3.651461189724814e-23,0.0,0.008760554835891488,2.6804175365771e-22,0.0,0.0,0.0,1.9508844378918519e-22,2.285913622790292e-21,0.0,0.02544212771303323,0.0,0.0,0.0,3.878022115280847e-22,0.0,0.0,0.0,0.4849080037878903
Israel,1985,51,1.265202917971913e-19,0.001636289868354227,9.225503964207926e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0018843693584654133,0.0,0.0,0.0,0.009036504098679813,1.4601805510436823e-23,2.0271698312307702e-8,9.889737658018147e-23,0.0,0.0,9.886249468329226e-9,0.0,0.0,0.0,1.8791669099164196e-20,0.0,8.934937391666382e-19,1.3074990768812654e-21,0.0,3.3924078032629024e-12,0.0,0.0,0.011628180347182505,0.0,0.0,0.0,0.012373210447679963,1.4399560103323106e-20,3.1357627554289356e-7,2.4995994022184704e-22,0.0,3.829357229155819e-9,3.3268000736771656e-19,0.0,3.4851314891068855e-19,9.510342248566673e-7,6.731455030714227e-19,8.017871396289472e-21,5.396461299370796e-19,0.0,7.388380342380653e-9,0.0,0.0,0.0,0.0,0.037373546892312565,2.9784580768978173e-15,0.004801868667166225,0.0,8.325179493292577e-6,0.0,0.0,1.4057675345303595e-17,0.0,0.0,1.1106732926850814e-6,0.0,0.0,0.0,2.034186420594675e-18,0.0,1.2132609551268293e-21,0.0,0.026741404562542058,0.0,0.0,7.29751863573202e-21,1.1408942644900294e-19,0.0,0.0,0.0,1.7533090035984522e-21,4.6510370102517975e-21,0.0,0.0,3.0513868683686564e-22,1.0791922012068292e-19,8.740278597146461e-23,0.0,5.368096799792955e-19,0.0,7.583591855886158e-21,0.0,0.0,1.2705494208814505e-20,4.8718825032662633e-17,0.003980493850968545,0.0,1.5649945905452936e-20,0.0,1.7586493511390532e-19,0.0,0.0,7.115076756936123e-20,0.0,2.8471534232783775e-22,0.0,5.343671916458786e-21,8.05848172216496e-20,0.0,0.0,0.0,0.0,0.01746320289733371,0.0,0.0,3.978432252065235e-19,7.10710221799137e-21,2.7171840769822258e-21,0.0,0.0,0.01493263141381885,0.0,0.010441219363104754,0.010381604155843792,3.068102799306534e-19,0.0,1.6535651193287515e-20,5.77277617994815e-13,2.0193489237005335e-16,0.32537055398380216
Italy,1981,52,2.775157436170205e-19,0.019738590368583143,0.008080684153045494,0.0,0.0,0.0,0.0,0.0,0.0,4.936634877749908e-5,0.0,0.0,0.0,2.6433881626566076e-23,0.06490876819655465,0.009962684349706478,2.615903181863888e-22,0.0,0.0,6.497694470693323e-10,0.0,0.0,0.0,7.876755699402945e-6,0.0,3.2981785633551686e-21,8.868862575463383e-21,0.0,1.4541781675185634e-10,0.0,0.0,9.4307058172336e-10,0.0,0.0,0.0,1.0846491447616004e-20,8.72797023493952e-20,1.2104943432046277e-7,1.2384113807522305e-21,0.0,8.930745478774128e-8,1.6620237698344344e-19,0.0,0.02634037651529591,3.9830473045417334e-19,1.0905100436968111e-18,8.385035331870774e-19,6.236933885217983e-21,0.0,0.00636984130551092,0.0,0.0,0.0,0.0,0.08735412885754824,3.495161457156415e-21,0.0261739885848659,0.0,4.90855592933867e-19,0.0,0.0,1.248083767996067e-19,0.0,0.0,8.528562987666737e-20,0.0,0.0,0.0,5.387787350792658e-19,0.0,2.016312615998519e-21,0.0,0.04639978085418591,0.0,0.0,5.221145824780442e-21,4.440897875631148e-20,0.0,0.0,0.0,9.114652541216911e-22,1.511091029986717e-21,0.0,0.0,6.019941857576008e-22,2.0471452836046564e-19,4.443573359599854e-23,0.0,8.040251175858503e-19,0.0,0.00930006024490892,0.0,0.0,0.00973946677208233,1.6470812655372979e-19,0.04412447333616258,0.0,6.308537790791647e-18,0.0,8.726642448518871e-19,0.0,0.0,3.336884613016459e-20,0.0,2.042640597747295e-22,0.0,2.6291112139507345e-21,9.699776908509142e-20,0.0,0.0,0.0,0.0,0.018905864548853027,0.0,0.0,4.0106172084682713e-20,7.974307635163947e-22,3.758199524828816e-20,0.0,0.0,0.02505017164177289,0.0,0.007641884118519066,2.4106582473567608e-9,2.7128872522506056e-21,0.0,7.78443694944444e-20,0.006994553395023275,5.456861048956239e-21,0.8342855497058015
Italy,2008,53,0.0,0.0,0.0,5.41971155779668e-9,1.0318911762247181e-21,1.3165813374349217e-21,1.2326564106736313e-17,8.7729730226601e-22,0.0,0.0,0.0,4.465837790846904e-19,5.8308860427237325e-24,0.0,0.0,0.0,0.0,0.0,9.680945365407895e-23,0.0,0.0,0.0,9.674016039727804e-20,0.0,0.0,0.0,0.0,0.0,0.0,6.494993750118649e-20,0.0002678010377911055,0.0,0.014739079663038489,0.0,0.0,0.0,0.0,0.0,0.0,4.6719160996841576e-21,0.0,0.0,4.394696095829795e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.956269846530487e-20,1.9433173280054282e-19,0.024401537223591032,5.801218012879099e-20,0.0,0.0,0.0,0.0,0.0,0.00018031059175324036,5.892213492720796e-22,0.0,2.0514218856199074e-20,0.0,0.0,2.0794851358332783e-21,4.700870189490866e-22,0.0,0.0,0.0,0.0,4.070008753543066e-18,0.0,0.017327753793722075,2.4586829506355525e-19,0.0,0.0,4.738634615998567e-22,1.6850269085255104e-19,0.0,0.0,0.0,9.836682968075218e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.851103273471879e-19,7.071539492813688e-18,0.0,0.0,0.0,6.494701808018922e-8,0.0,0.0,0.0,0.0,4.490599300309996e-21,0.0,0.0,0.0,6.1189657502615205e-9,0.0,0.0,0.0,5.852187985455144e-22,8.246990707153686e-22,3.2534009700960887e-23,0.0,1.1131848300559798e-19,2.4313945888689207e-22,0.0,0.0,0.0,2.672803900519553e-22,9.536772077276994e-21,0.0,0.007495948789401933,0.0,0.0,0.0,3.531862919308139e-21,0.0,0.0,0.0,0.1288250151699866
Jamaica,1996,54,0.0,0.0,0.0,0.05414735057948368,7.781041948834641e-22,0.0022570930606098127,1.4166832286135841e-19,3.717856183717827e-21,0.0,0.0,0.0,3.1221968516746122e-6,8.936270954758548e-5,0.0,0.0,0.0,0.0,0.0,0.0030682467021937504,0.0,0.0,0.0,0.015368018260759755,0.0,0.0,0.0,0.0,0.0,0.0,0.040320048230588636,0.038133942197762526,0.0,0.030719256137250246,0.0,0.0,0.0,0.0,0.0,0.0,0.050629326099149476,0.0,0.0,4.1881424224931145e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.243457842353883e-19,0.02147547994904271,0.01121211976053571,0.017147358079267445,0.0,0.0,0.0,0.0,0.0,0.0002409799348320005,0.014672447588736275,0.0,7.518132889970282e-21,0.0,0.0,2.1260526976082939e-19,0.0215307653430282,0.0,0.0,0.0,0.0,4.9176282352926805e-20,0.0,0.025417608586190993,1.6860633318238537e-17,0.0,0.0,4.511355037205969e-21,5.4020247255636645e-21,0.0,0.0,0.0,6.265210068368216e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.636791202423578e-5,0.08062003562547358,0.0,0.0,0.0,0.03800170188120832,0.0,0.0,0.0,0.0,0.0012031614883891558,0.0,0.0,0.0,0.017859943042261857,0.0,0.0,0.0,3.2154874736820683e-22,0.025581287856244094,1.4359692270050502e-22,0.0,0.08204090112577177,9.908281746634647e-22,0.0,0.0,0.0,1.6768411919997255e-22,0.04499031450756603,0.0,0.023759143882396205,0.0,0.0,0.0,1.0973854754019868e-22,0.0,0.0,0.0,1.3211307654743316
Japan,1997,55,0.0,0.0,0.0,1.7416278524456064e-8,1.050871788950903e-21,1.3065221387262158e-20,9.402754163605285e-19,6.052703504302065e-21,0.0,0.0,0.0,3.8350978410573677e-19,1.8181299587846325e-22,0.0,0.0,0.0,0.0,0.0,7.544185989603874e-22,0.0,0.0,0.0,9.892210245646391e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.3950201982901244e-6,0.009397037344991796,0.0,0.0023101741889977726,0.0,0.0,0.0,0.0,0.0,0.0,1.3666674079500415e-18,0.0,0.0,1.5584518512569456e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.477139089912617e-19,6.268043314908263e-20,3.11800394438462e-7,3.5161410410703486e-7,0.0,0.0,0.0,0.0,0.0,1.1967397930148576e-19,1.8435755360143926e-22,0.0,1.0384324720268482e-20,0.0,0.0,5.823351512373315e-21,2.344577291571117e-22,0.0,0.0,0.0,0.0,1.9094773612535154e-21,0.0,2.7377581491213422e-8,2.3380427224889955e-17,0.0,0.0,2.0186728091162537e-21,1.312394716170139e-18,0.0,0.0,0.0,1.9011215105372032e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.669780888904401e-21,8.041438625057451e-20,0.0,0.0,0.0,3.970466940254533e-23,0.0,0.0,0.0,0.0,1.3812363849070492e-20,0.0,0.0,0.0,1.8822242401436842e-8,0.0,0.0,0.0,1.1425823586399483e-21,0.003762317790218,2.8864203630777513e-23,0.0,7.889129880440414e-20,1.4659562639996065e-22,0.0,0.0,0.0,5.36506556557578e-21,9.215455432648496e-9,0.0,0.003016460478966632,0.0,0.0,0.0,6.53716001415343e-21,0.0,0.0,0.0,0.03697624213885783
Kazakhstan,2008,56,0.0,0.0,0.0,0.014745921861683725,0.38135296930422513,2.224622929894281e-20,4.548868403313112e-19,7.263168528593215e-22,0.0,0.0,0.0,0.007271364354172206,0.022740852154418945,0.0,0.0,0.0,0.0,0.0,6.894605041172624e-21,0.0,0.0,0.0,0.0119097316405373,0.0,0.0,0.0,0.0,0.0,0.0,5.417642136917294e-18,0.0005012242866242008,0.0,0.02507917929509548,0.0,0.0,0.0,0.0,0.0,0.0,1.4165132127474702e-20,0.0,0.0,6.252330739884563e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.893259302778839e-19,6.452700892341476e-21,0.06900226246115919,0.06194937778027926,0.0,0.0,0.0,0.0,0.0,6.5627486918380014e-6,5.179702470637215e-22,0.0,0.29531405140153466,0.0,0.0,0.31436928192329544,0.010464759204148787,0.0,0.0,0.0,0.0,2.08342966674262e-18,0.0,0.027915344090599835,5.742591381580591e-18,0.0,0.0,0.252945965453715,5.907237586291104e-20,0.0,0.0,0.0,1.4282748914774273e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3529492697669016e-22,1.0204312024539202e-17,0.0,0.0,0.0,0.022211683457692175,0.0,0.0,0.0,0.0,0.01124006717451486,0.0,0.0,0.0,0.010258143332288847,0.0,0.0,0.0,2.1521831400142805e-21,0.05916176533011757,8.970364024070929e-23,0.0,1.866608725206453e-18,1.4901162866263213e-22,0.0,0.0,0.0,0.0026239991080418564,0.15905209916960497,0.0,0.043789537838837475,0.0,0.0,0.0,6.0295389274587466e-21,0.0,0.0,0.0,3.6078122867425573
Kuwait,1982,57,0.0,0.0,0.0,0.007252140085251908,0.0010568487826726576,0.0026446530290893445,4.257725395706281e-20,1.1665136880526732e-5,0.0,0.0,0.0,1.3519365773637777e-19,4.5054425322129983e-23,0.0,0.0,0.0,0.0,0.0,0.008431403603500595,0.0,0.0,0.0,0.012825619657265839,0.0,0.0,0.0,0.0,0.0,0.0,0.011466297967913142,0.0023827570558679722,0.0,3.075855915245143e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.1423706346352455e-20,0.0,0.0,0.013934653067376644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7002002901687617e-19,0.024871128137275066,0.003087768663629262,4.868191850546499e-21,0.0,0.0,0.0,0.0,0.0,1.9521961251214254e-20,1.5064652257256948e-21,0.0,0.030618633084493543,0.0,0.0,4.987121540224179e-21,4.712476765063406e-22,0.0,0.0,0.0,0.0,7.609052233494325e-23,0.0,3.3561764561616316e-9,1.377478434590964e-16,0.0,0.0,0.003834398660744947,0.00020724211814086255,0.0,0.0,0.0,1.1365177240016934e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770822310310932,0.02163039471103335,0.0,0.0,0.0,0.024543135399054897,0.0,0.0,0.0,0.0,0.003226534827578849,0.0,0.0,0.0,0.0001967372663032858,0.0,0.0,0.0,0.0018314182474901796,0.003835919100231159,3.4356012891114455e-22,0.0,0.02528800261824189,0.0034825160615040767,0.0,0.0,0.0,3.163509499282857e-22,9.9513963593192e-21,0.0,0.0019979314697024676,0.0,0.0,0.0,1.62648071195844e-20,0.0,0.0,0.0,0.4368572494506311
Lao PDR,1986,58,0.05092459588079712,0.015364237889488956,0.018170054367697475,0.0,0.0,0.0,0.0,0.0,0.0,0.06401425843008027,0.0,0.0,0.0,0.020120599205017076,0.025358405223117796,0.014432864058063051,0.04273866353151561,0.0,0.0,0.030633235862227645,0.0,0.0,0.0,0.06152540787351763,0.0,0.058031282116708924,3.015437292225309e-19,0.0,0.027130331100895088,0.0,0.0,0.012397712309687482,0.0,0.0,0.0,0.02639815860123422,0.024932831759060164,0.005180206533873974,0.05567593132221156,0.0,3.938073091256662e-8,0.03342868850309522,0.0,0.011269961908052342,0.02195451878363856,0.04557313198392045,0.07359460061424619,0.014448743374666406,0.0,0.0230591808162861,0.0,0.0,0.0,0.0,0.0046800324130071656,3.183034110683153e-14,0.026264239710830188,0.0,0.008946587538699535,0.0,0.0,8.25969529393329e-19,0.0,0.0,0.03667267092040974,0.0,0.0,0.0,0.008636913238608905,0.0,0.04876629293407111,0.0,0.006587020155459282,0.0,0.0,0.005473571144298198,0.03208454084399049,0.0,0.0,0.0,0.10822598440204917,0.04755266005134705,0.0,0.0,0.1835933274227125,0.09221915740137086,0.04750634290756358,0.0,0.018421611531235827,0.0,0.02647049047148881,0.0,0.0,0.00800685856656953,0.008495386531652736,0.02166956970764157,0.0,0.10732810386180022,0.0,0.06309203239954081,0.0,0.0,0.04405365499537208,0.0,0.026157569462634925,0.0,2.5146772007988264e-20,0.05597739730959823,0.0,0.0,0.0,0.0,0.003070922264774704,0.0,0.0,3.553915421229319e-5,0.03219616941895702,0.030365208964176493,0.0,0.0,0.015296824045727268,0.0,0.004091653202655956,0.006907757269597263,0.09497477775627584,0.0,0.031506369855750116,0.034122032400028195,3.120722149696113e-20,4.131613823367939
Lao PDR,1997,59,0.025715251443874737,0.022879483035363142,0.03515002167551315,0.0,0.0,0.0,0.0,0.0,0.0,0.023560881789959454,0.0,0.0,0.0,0.02084528584585627,0.021800883276427378,0.014018443166159364,1.6198214295725257e-22,0.0,0.0,0.04705727919509282,0.0,0.0,0.0,0.04585436710215616,0.0,0.009876405959586535,8.029938377900304e-23,0.0,6.496789152633101e-16,0.0,0.0,0.010558659283022366,0.0,0.0,0.0,0.01194661107161702,0.011020559846390842,0.009333334640050409,0.06298417657864305,0.0,0.004615082814234594,0.003640554283252754,0.0,0.03549675178333042,0.023364922949434527,0.030029427291924565,0.04500845224876152,3.496552006265752e-18,0.0,0.04012240952237455,0.0,0.0,0.0,0.0,0.005965970960415988,2.2426628091298567e-20,0.026621958520079377,0.0,2.619497728416528e-18,0.0,0.0,3.0017342837832356e-19,0.0,0.0,0.02826082996801821,0.0,0.0,0.0,3.5236570605778894e-18,0.0,0.03555180301752011,0.0,0.005656974859645501,0.0,0.0,0.014897790046178251,0.05311389560441945,0.0,0.0,0.0,0.022663592968792657,1.5970925882077053e-7,0.0,0.0,6.453584360030974e-22,0.03679270693710653,0.032790464736123466,0.0,0.02048479288936553,0.0,0.027613284573384345,0.0,0.0,0.002623675956042247,0.0001935765918421934,0.020163753220781195,0.0,0.013538486958804856,0.0,0.005087884221760461,0.0,0.0,0.028207539831433977,0.0,0.0837913137780829,0.0,3.996964838253115e-21,0.004729832396358451,0.0,0.0,0.0,0.0,0.01825166954556906,0.0,0.0,1.6288393331909882e-20,1.6532963566867755e-21,0.00043295039624430644,0.0,0.0,0.02719725849585449,0.0,0.007801596185618457,0.007043629491244361,6.296192534285126e-5,0.0,0.048692857978112174,0.02976737301859718,3.7952116213045266e-21,2.325759659170047
Lebanon,1984,60,1.3636784566022192e-20,6.716221744533028e-8,0.09381977585753656,0.0,0.0,0.0,0.0,0.0,0.0,0.003443376602558621,0.0,0.0,0.0,0.01697680106052418,0.07490838523547462,0.08051654610465075,0.03362952561454107,0.0,0.0,0.0118700266874239,0.0,0.0,0.0,0.03854446394557424,0.0,5.345467125920043e-19,1.1850243518394975e-21,0.0,0.030455569167448834,0.0,0.0,0.03496077876130772,0.0,0.0,0.0,2.2581128258699083e-21,3.8585574233618745e-20,2.7226769281112152e-8,0.04013889940024135,0.0,0.0607993352481461,0.15593543014055816,0.0,2.368013905950927e-15,7.89163663790451e-21,1.2418347216479906e-7,0.07846311298253074,0.047005107155838756,0.0,4.779926624629071e-9,0.0,0.0,0.0,0.0,2.0360381359356197e-8,0.09221625315178918,0.02257759379319843,0.0,0.022642141145204967,0.0,0.0,1.7818629866400433e-19,0.0,0.0,0.022748469955683505,0.0,0.0,0.0,1.2943158169837762e-19,0.0,0.01258035348705711,0.0,0.04253254637249054,0.0,0.0,0.13234771823797872,1.057048110824536e-20,0.0,0.0,0.0,0.038939992868739975,5.233828479240837e-21,0.0,0.0,8.977065772339825e-21,8.387274115108038e-19,4.4019981333610964e-23,0.0,4.436427035960176e-21,0.0,0.017933589086423195,0.0,0.0,0.017799516425671166,0.31613071736514625,0.023672805098201525,0.0,4.089949384218663e-21,0.0,0.05347204390267769,0.0,0.0,0.005302347668482762,0.0,4.251130434065091e-22,0.0,0.08810538434596409,1.5434619996529412e-19,0.0,0.0,0.0,0.0,0.06938297053720117,0.0,0.0,3.349832714145066e-20,1.6867812654136182e-21,0.0015651031858757017,0.0,0.0,4.4172617575252786e-8,0.0,1.3347213112657667e-8,0.03341774189276247,4.9338898703640857e-20,0.0,1.6317048798049107e-22,0.04483850329190634,1.0122381741384986e-20,3.71934645401882
Lebanon,1990,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16076303026745759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621559253227601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6458379111804353
Liberia,1991,62,0.0,0.0,0.0,0.03822661856885407,3.8791072976653595e-22,0.16217214297893068,5.747956554779035e-6,0.007746457450793107,0.0,0.0,0.0,0.028485277896407188,0.01483898071284811,0.0,0.0,0.0,0.0,0.0,0.14851019851509625,0.0,0.0,0.0,0.13043208549839674,0.0,0.0,0.0,0.0,0.0,0.0,0.047335345687433174,0.03614957403327079,0.0,0.035791206495618816,0.0,0.0,0.0,0.0,0.0,0.0,0.008365566771371251,0.0,0.0,0.1299030975086613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08878061952979478,0.022783152307209748,0.03498111442801762,0.012600109233002936,0.0,0.0,0.0,0.0,0.0,0.09845179843474394,0.05619060136677338,0.0,2.0964676527122115e-22,0.0,0.0,4.438212832307087e-21,0.06800634328648981,0.0,0.0,0.0,0.0,0.08781412967482224,0.0,0.014865851658013183,4.2758465118006846e-17,0.0,0.0,2.3243814572168265e-21,0.1118873948844901,0.0,0.0,0.0,0.226628791162831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059312864445203325,0.14559832096764022,0.0,0.0,0.0,0.024177049111271512,0.0,0.0,0.0,0.0,0.06802120355535665,0.0,0.0,0.0,0.06561842175490429,0.0,0.0,0.0,0.16154813913794108,0.03975854643628822,2.8267392074406378e-21,0.0,0.13175989503613658,0.3077441851391388,0.0,0.0,0.0,5.397623047597354e-23,0.03602095384098283,0.0,0.035154773613905926,0.0,0.0,0.0,0.05413044514617518,0.0,0.0,0.0,5.479594008450738
