Country,year,CAB,Infl,EXDEBT,LogInfl,AmountDrawnPercentAgreed,AmountAgreedPercentGDP,Shortterm,simple_conditions,DWDI,LGrowth1,LGrowth2,LGrowth3,LGrowth4,LGrowth5,FGrowth1,FGrowth2,FGrowth3,FGrowth4,FGrowth5,FGrowth6
Barbados,1992,8.002987595468758,6.09389302994641,,1.8072871,.61406446,1.7192653,1,32,-5.6925206,-3.8999069,-3.3075933,3.5999999,3.5053823,2.5909669,.79306799,2.0107825,2.013998,3.9764771,4.7401023,3.7284648
Barbados,2018,,,,,.16826923,5.789691,0,,-.58033317,.47511068,2.4786987,2.4487019,-.1245471,-1.406564,-.096135549,,,,,
Central African Republic,1980,-5.401426680430976,,24.34494707147264,,1,.65317529,1,16,-4.4786386,-2.4651377,1.2092354,3.8062348,5.432519,.4049871,-1.5444657,7.7157836,-8.1265135,9.4817266,3.9272196,3.5779793
Central African Republic,1981,-.6016621931680211,-.0333333333334032,33.43108270973172,,.76923078,1.7649957,1,16,-1.5444657,-4.4786386,-2.4651377,1.2092354,3.8062348,5.432519,7.7157836,-8.1265135,9.4817266,3.9272196,3.5779793,-4.9389877
Central African Republic,1983,-4.449794662324408,14.6126112868811,39.80115901511795,2.681885,.25,2.921293,1,26,-8.1265135,7.7157836,-1.5444657,-4.4786386,-2.4651377,1.2092354,9.4817266,3.9272196,3.5779793,-4.9389877,1.7101653,1.9772705
Central African Republic,1984,-5.243846276522,2.54220966810047,41.96750253233085,.93303365,1,2.4105759,1,26,9.4817266,-8.1265135,7.7157836,-1.5444657,-4.4786386,-2.4651377,3.9272196,3.5779793,-4.9389877,1.7101653,1.9772705,-2.1475282
Central African Republic,1985,-5.621300705547752,10.4238402303887,40.05909943405158,2.3440955,.5,1.7610021,1,29,3.9272196,9.4817266,-8.1265135,7.7157836,-1.5444657,-4.4786386,3.5779793,-4.9389877,1.7101653,1.9772705,-2.1475282,-.55254298
Central African Republic,1987,-6.11390207811198,-6.98680270599971,52.49775272685396,,.76092899,3.152503,0,34,-4.9389877,3.5779793,3.9272196,9.4817266,-8.1265135,7.7157836,1.7101653,1.9772705,-2.1475282,-.55254298,-6.424078,.33527568
Central African Republic,1994,-2.899004627234185,24.5710137275605,106.9453584284054,3.2015674,.64987862,2.7719836,1,46,4.8999496,.33527568,-6.424078,-.55254298,-2.1475282,1.9772705,7.2000456,-4.000093,5.2999358,4.7001424,3.5999749,-2.4894323
Central African Republic,1998,,-1.8852009615791,96.86039094936301,,.49514562,6.9326725,0,42,4.7001424,5.2999358,-4.000093,7.2000456,4.8999496,.33527568,3.5999749,-2.4894323,4.4647388,3.6165421,-5.3974853,5.994884
Central African Republic,2006,,6.69526465773351,72.39731236273886,1.9014006,1,7.0129194,0,46,4.7710853,.90821052,5.994884,-5.3974853,3.6165421,4.4647388,4.6075349,2.054131,8.5872602,4.6308184,4.1946154,5.0537615
Central African Republic,2012,,5.7722505940246,22.90069145269867,1.753062,.16667864,2.5491245,0,31,5.0537615,4.1946154,4.6308184,8.5872602,2.054131,4.6075349,-36.391975,.081070513,4.337121,4.7503166,4.5272784,3.7894435
Central African Republic,2016,,,37.26983225397142,,.82914424,10.181293,0,,4.7503166,4.337121,.081070513,-36.391975,5.0537615,4.1946154,4.5272784,3.7894435,2.9702756,,,
Chile,1965,,,,,1,.59735239,1,,,,,,,,11.236242,3.6159999,3.5920134,3.9379833,1.828967,9.4226866
Chile,1966,,,,,1,.56555963,1,,11.236242,,,,,,3.6159999,3.5920134,3.9379833,1.828967,9.4226866,-1.0199478
Chile,1968,,,,,1,.64182281,1,,3.5920134,3.6159999,11.236242,,,,3.9379833,1.828967,9.4226866,-1.0199478,-5.0292482,2.3821492
Chile,1969,,,,,.5,.4774926,1,,3.9379833,3.5920134,3.6159999,11.236242,,,1.828967,9.4226866,-1.0199478,-5.0292482,2.3821492,-12.912101
Chile,1974,,504.738541215978,,6.2240405,1,.58609414,1,,2.3821492,-5.0292482,-1.0199478,9.4226866,1.828967,3.9379833,-12.912101,3.8325839,10.444686,7.7011037,8.4183044,7.9866209
Chile,1975,-6.428575535824002,374.735274232635,,5.9262199,.25316456,1.2583954,1,,-12.912101,2.3821492,-5.0292482,-1.0199478,9.4226866,1.828967,3.8325839,10.444686,7.7011037,8.4183044,7.9866209,6.5253706
Chile,1983,-5.487336592608253,27.2571946726204,,3.3053174,1,2.6257606,1,24,-5.0174203,-11.014305,6.5253706,7.9866209,8.4183044,7.7011037,4.1036835,4.0099163,5.3776922,6.4604683,7.3451104,9.9233828
Chile,1985,-7.981636713967642,30.7034989096151,,3.4243767,.97727275,4.7317214,0,32,4.0099163,4.1036835,-5.0174203,-11.014305,6.5253706,7.9866209,5.3776922,6.4604683,7.3451104,9.9233828,3.3335655,7.8043923
Chile,1989,-2.311675294363738,17.0279367308961,,2.8348553,1,.27448651,1,24,9.9233828,7.3451104,6.4604683,5.3776922,4.0099163,4.1036835,3.3335655,7.8043923,11.166708,6.5887837,5.0301981,8.9332962
China,1981,,,2.961448213252653,,1,.27090994,1,0,5.112761,7.8341451,7.5913248,11.325978,7.5700002,-1.5700001,9.0171137,10.770203,15.19154,13.430677,8.9499617,11.657428
China,1986,-2.338756627832058,,7.887113070939322,,1,.23315318,1,18,8.9499617,13.430677,15.19154,10.770203,9.0171137,5.112761,11.657428,11.222595,4.2063346,3.9202514,9.2627859,14.224529
Cote d'Ivoire,1981,,8.79921083308774,102.9146145455011,2.1746621,.92058825,6.7749362,0,20,3.500499,-10.957697,2.3944075,10.909453,7.3144593,12.916397,.20082235,-3.9002404,-2.7012615,4.5012231,3.2593489,-.34897292
Cote d'Ivoire,1984,,4.28476110361868,134.5893114466439,1.4550648,.74996978,1.2397553,1,32,-2.7012615,-3.9002404,.20082235,3.500499,-10.957697,2.3944075,4.5012231,3.2593489,-.34897292,1.1364839,2.948005,-1.0959084
Cote d'Ivoire,1985,,1.86380327150628,153.4224731764424,.62261915,1,.9632923,1,24,4.5012231,-2.7012615,-3.9002404,.20082235,3.500499,-10.957697,3.2593489,-.34897292,1.1364839,2.948005,-1.0959084,.040925168
Cote d'Ivoire,1986,,9.68295473116515,135.2101461602304,2.2703671,.23999999,1.2809798,1,24,3.2593489,4.5012231,-2.7012615,-3.9002404,.20082235,3.500499,-.34897292,1.1364839,2.948005,-1.0959084,.040925168,-.24456061
Cote d'Ivoire,1988,,6.93068617206517,143.4273537515713,1.9359589,.074468084,1.2318457,1,24,1.1364839,-.34897292,3.2593489,4.5012231,-2.7012615,-3.9002404,2.948005,-1.0959084,.040925168,-.24456061,-.19248509,.8112067
Cote d'Ivoire,1989,,1.04951823790385,177.0158269605161,.048331238,.80000001,1.9244528,1,44,2.948005,1.1364839,-.34897292,3.2593489,4.5012231,-2.7012615,-1.0959084,.040925168,-.24456061,-.19248509,.8112067,7.1257448
Cote d'Ivoire,1991,,1.68334849863477,199.2435735206985,.52078497,.40000001,1.0789917,1,22,.040925168,-1.0959084,2.948005,1.1364839,-.34897292,3.2593489,-.24456061,-.19248509,.8112067,7.1257448,7.7293272,3.7435532
Cote d'Ivoire,1994,,26.0815719947161,230.7226529323818,3.261229,1,5.7429481,0,54,.8112067,-.19248509,-.24456061,.040925168,-1.0959084,2.948005,7.1257448,7.7293272,3.7435532,4.9306798,1.6175275,-2.0684001
Cote d'Ivoire,1998,,4.61144759515376,123.5508420759467,1.5285418,.43333334,3.0742452,0,76,4.9306798,3.7435532,7.7293272,7.1257448,.8112067,-.19248509,1.6175275,-2.0684001,.12137192,-1.6676421,-1.3595359,1.2317728
Cote d'Ivoire,2002,,3.0772648515743,108.3467053218002,1.1240412,.20001367,3.0549531,0,51,-1.6676421,.12137192,-2.0684001,1.6175275,4.9306798,3.7435532,-1.3595359,1.2317728,1.7212473,1.5158423,1.7650368,2.5428414
Cote d'Ivoire,2009,6.662914440178488,1.01950457731134,63.81506002706067,.0193168,.61739129,2.3643072,0,70,3.2514536,2.5428414,1.7650368,1.5158423,1.7212473,1.2317728,2.0176387,-4.3872547,10.706504,8.8894215,8.7940769,8.8428602
Cote d'Ivoire,2011,10.49075373080595,4.91243395052462,52.43827261398085,1.5917696,.90625,3.2320476,0,59,-4.3872547,2.0176387,3.2514536,2.5428414,1.7650368,1.5158423,10.706504,8.8894215,8.7940769,8.8428602,7.1792078,7.3596382
Cameroon,1988,-3.413503814851584,1.68233260771209,38.65753663655151,.5201813,.625,.66478789,1,31,-7.8236318,-2.1466503,6.7716632,8.0631618,7.4745727,6.8668303,-1.8191205,-6.1056976,-3.8085995,-3.1000032,-7.9320664,2.1239355
Cameroon,1991,-2.699681126970773,.0600513305003629,58.0394930168258,-2.8125556,.2857143,.30808365,1,12,-3.8085995,-6.1056976,-1.8191205,-7.8236318,-2.1466503,6.7716632,-3.1000032,-7.9320664,2.1239355,3.4697921,4.3610864,5.2313209
Cameroon,1994,-.5289488344068328,35.0944618459464,93.09154088382996,3.5580432,.27029362,1.094829,1,57,2.1239355,-7.9320664,-3.1000032,-3.8085995,-6.1056976,-1.8191205,3.4697921,4.3610864,5.2313209,4.5022912,4.292017,3.5533743
Cameroon,1995,.9317033316407269,9.069690719215069,120.1556550249549,2.2049382,.41715977,1.0633639,1,57,3.4697921,2.1239355,-7.9320664,-3.1000032,-3.8085995,-6.1056976,4.3610864,5.2313209,4.5022912,4.292017,3.5533743,4.3680844
Cameroon,1997,-5.374035919507937,4.78623881860373,105.155906491418,1.5657449,1,2.0591671,0,48,5.2313209,4.3610864,3.4697921,2.1239355,-7.9320664,-3.1000032,4.5022912,4.292017,3.5533743,4.3680844,4.2372036,4.5671954
Cameroon,2000,-2.160445328197956,1.22719012976135,111.282804067369,.20472711,.71432418,1.4571354,0,54,3.5533743,4.292017,4.5022912,5.2313209,4.3610864,3.4697921,4.3680844,4.2372036,4.5671954,6.7809558,2.0206623,3.4576688
Cameroon,2005,-2.760600697169133,2.01353950175986,44.11305385412517,.69989413,1,.15284829,0,79,2.0206623,6.7809558,4.5671954,4.2372036,4.3680844,3.5533743,3.4576688,4.9022017,3.488801,2.1986642,3.4225075,4.1292772
Cameroon,2017,-2.718308525650548,.6404091498819811,30.57959351833316,-.44564801,.54285717,1.9128995,0,,3.5490873,4.6484814,5.6514635,5.8840594,5.4042659,4.5432649,4.0624866,3.7207115,,,,
"Congo, Dem. Rep.",1967,,36.9265248728319,,3.6089301,0,.7978574,1,,-.98573864,6.7754855,,,,,4.3326983,9.3288374,-.24505657,6.0050182,.15113552,8.1372757
"Congo, Dem. Rep.",1976,,80.38595907541399,30.70569079814191,4.3868394,1,.49011567,1,,-5.3090019,-4.9816308,3.1305859,8.1372757,.15113552,6.0050182,.76079363,-5.3452916,.43008825,2.1949129,2.3505242,-.4576776
"Congo, Dem. Rep.",1977,,68.94770819899981,30.38270554467816,4.2333484,.11111111,.42560515,1,,.76079363,-5.3090019,-4.9816308,3.1305859,8.1372757,.15113552,-5.3452916,.43008825,2.1949129,2.3505242,-.4576776,1.4117037
"Congo, Dem. Rep.",1979,,101.051260411497,30.32179721144003,4.6156278,1,1.011762,1,,.43008825,-5.3452916,.76079363,-5.3090019,-4.9816308,3.1305859,2.1949129,2.3505242,-.4576776,1.4117037,5.5410738,.46785095
"Congo, Dem. Rep.",1981,,35.4082648744294,41.75700922936252,3.5669453,.19188596,8.5771914,0,16,2.3505242,2.1949129,.43008825,-5.3452916,.76079363,-5.3090019,-.4576776,1.4117037,5.5410738,.46785095,4.7172098,2.6756425
"Congo, Dem. Rep.",1983,,76.5266976662659,49.9063547027945,4.3376398,.86842108,2.2143891,1,24,1.4117037,-.4576776,2.3505242,2.1949129,.43008825,-5.3452916,5.5410738,.46785095,4.7172098,2.6756425,.47038135,-1.2660506
"Congo, Dem. Rep.",1985,,23.8207845213349,90.46468430143052,3.1705585,1,2.2860773,1,40,.46785095,5.5410738,1.4117037,-.4576776,2.3505242,2.1949129,4.7172098,2.6756425,.47038135,-1.2660506,-6.5683107,-8.421051
"Congo, Dem. Rep.",1986,,44.4,90.02091717597051,3.7932394,.22222222,3.1041317,1,40,4.7172098,.46785095,5.5410738,1.4117037,-.4576776,2.3505242,2.6756425,.47038135,-1.2660506,-6.5683107,-8.421051,-10.500009
"Congo, Dem. Rep.",1987,,78.6703601108033,124.8294344347851,4.3652663,.5597629,5.1256433,0,30,2.6756425,4.7172098,.46785095,5.5410738,1.4117037,-.4576776,.47038135,-1.2660506,-6.5683107,-8.421051,-10.500009,-13.46905
"Congo, Dem. Rep.",1989,,104.06522942826,110.4938423974845,4.6450181,.64432991,1.6537163,1,37,-1.2660506,.47038135,2.6756425,4.7172098,.46785095,5.5410738,-6.5683107,-8.421051,-10.500009,-13.46905,-3.8999968,.69999886
"Congo, Dem. Rep.",2002,,31.5225826025495,119.3641155032214,3.4507041,.95425344,8.6045256,0,57,2.9477651,-2.100173,-6.9109273,-4.2701406,-1.6241541,-5.6170468,5.5778222,6.7383738,6.1351514,5.3209796,6.2594776,6.2258945
"Congo, Dem. Rep.",2009,-6.022509208639161,2.79999999999981,73.35054963988745,1.0296195,.42857265,2.8628821,0,51,2.8550639,6.2258945,6.2594776,5.3209796,6.1351514,6.7383738,7.1079764,6.874671,7.0868988,8.4819565,9.4702883,6.9161878
"Congo, Rep.",1977,,,79.55493223461031,,1,.71709132,1,,-8.9534283,.91628677,7.7315969,7.8855209,8.2311888,8.6175508,6.3597469,9.8132248,17.636606,17.619722,23.5977,5.8539629
"Congo, Rep.",1979,-8.288235294118547,,95.58082452351634,,.5,.43111753,1,,9.8132248,6.3597469,-8.9534283,.91628677,7.7315969,7.8855209,17.636606,17.619722,23.5977,5.8539629,6.976131,-1.1856608
"Congo, Rep.",1986,-32.48323777938425,4.1581108829568,186.3123048833766,1.4250609,.42410713,1.4210368,1,24,-6.8615265,-1.1856608,6.976131,5.8539629,23.5977,17.619722,.18937664,1.7662635,2.5998764,1.0000036,2.3953674,2.611948
"Congo, Rep.",1990,-8.976377952756128,2.88905374216947,211.5478316846301,1.0609291,.14298481,1.3561467,1,32,1.0000036,2.5998764,1.7662635,.18937664,-6.8615265,-1.1856608,2.3953674,2.611948,-.97968322,-5.4930758,3.9853244,4.2904816
"Congo, Rep.",1994,-44.84099550539261,42.4396750333452,357.481067140909,3.7480836,.53972363,1.8740147,1,47,-5.4930758,-.97968322,2.611948,2.3953674,1.0000036,2.5998764,3.9853244,4.2904816,-.62481213,3.7375529,-2.5821993,7.5759802
"Congo, Rep.",1996,-25.61698701986052,10.0311203319503,358.8032279356651,2.3056922,.2,3.9700925,0,51,4.2904816,3.9853244,-5.4930758,-.97968322,2.611948,2.3953674,-.62481213,3.7375529,-2.5821993,7.5759802,3.8026018,4.5818701
"Congo, Rep.",2004,14.50851020947441,2.42976607961798,216.1569852801139,.88779497,.42880523,1.7487493,0,71,3.4766316,.81326407,4.5818701,3.8026018,7.5759802,-2.5821993,7.7557588,7.9862385,-6.6139946,6.306376,11.637289,9.9312658
"Congo, Rep.",2008,7.30055402153557,4.95875092023155,61.48508667454625,1.6011539,.2856974,.11474697,0,40,6.306376,-6.6139946,7.9862385,7.7557588,3.4766316,.81326407,11.637289,9.9312658,2.2059193,9.9471531,-.71243447,5.9552073
Colombia,1966,,16.7281682748598,,2.8170941,.86301368,.67237496,1,,5.2367358,,,,,,4.1348643,5.9331179,6.1025171,6.2077971,5.9607282,7.6691475
Colombia,1967,,8.32819136425945,,2.1196463,1,1.0300127,1,,4.1348643,5.2367358,,,,,5.9331179,6.1025171,6.2077971,5.9607282,7.6691475,6.7229548
Colombia,1968,-2.751579576118387,7.44753878317767,,2.0078835,1,.56206048,1,,5.9331179,4.1348643,5.2367358,,,,6.1025171,6.2077971,5.9607282,7.6691475,6.7229548,5.7457571
Colombia,1969,-2.71310459329494,6.98166307955372,,1.9432871,1,.51548988,1,,6.1025171,5.9331179,4.1348643,5.2367358,,,6.2077971,5.9607282,7.6691475,6.7229548,5.7457571,2.3232553
Colombia,1970,-4.070371324417911,6.90862275848248,33.26614840429739,1.9327703,.59740257,.53484404,1,,6.2077971,6.1025171,5.9331179,4.1348643,5.2367358,,5.9607282,7.6691475,6.7229548,5.7457571,2.3232553,4.7283688
Colombia,1971,-5.805169616489851,12.0567375886525,34.47904704774108,2.4896235,.78947371,.48735967,1,,5.9607282,6.2077971,6.1025171,5.9331179,4.1348643,5.2367358,7.6691475,6.7229548,5.7457571,2.3232553,4.7283688,4.1585054
Colombia,1972,-2.205286574977059,12.0253164556962,34.98722923311707,2.4870141,0,.50082916,1,,7.6691475,5.9607282,6.2077971,6.1025171,5.9331179,4.1348643,6.7229548,5.7457571,2.3232553,4.7283688,4.1585054,8.4699011
Colombia,1973,-.530673745745332,22.5988700564972,32.92466654240086,3.1178999,0,.23112819,1,,6.7229548,7.6691475,5.9607282,6.2077971,6.1025171,5.9331179,5.7457571,2.3232553,4.7283688,4.1585054,8.4699011,5.3791189
Colombia,1999,.7785268828206047,10.8733978176967,41.07552434933758,2.3863192,0,3.1047213,0,23,-4.2040153,.5697841,3.4302936,2.0558548,5.2024374,5.814662,2.9248614,1.6778983,2.5039804,3.918272,5.3330221,4.8287611
Colombia,2003,-.9995384312311402,7.1307416862268,40.83206633630673,1.9644153,0,2.2908478,1,33,3.918272,2.5039804,1.6778983,2.9248614,-4.2040153,.5697841,5.3330221,4.8287611,6.7168689,6.7381945,3.2834461,1.1396487
Colombia,2005,-1.302411072365136,5.05142028722872,26.49577636584748,1.6196694,0,.41077724,1,29,4.8287611,5.3330221,3.918272,2.5039804,1.6778983,2.9248614,6.7168689,6.7381945,3.2834461,1.1396487,4.4946589,6.9478922
Colombia,2009,-1.999628465274323,4.2010447688327,23.69556850006129,1.4353333,0,4.6190772,1,0,1.1396487,3.2834461,6.7381945,6.7168689,4.8287611,5.3330221,4.4946589,6.9478922,3.9126358,5.1339936,4.4990301,2.9559014
Colombia,2010,-3.052097322712729,2.27118326422564,23.27626001719204,.82030094,0,1.2362716,1,0,4.4946589,1.1396487,3.2834461,6.7381945,6.7168689,4.8287611,6.9478922,3.9126358,5.1339936,4.4990301,2.9559014,2.0873826
Colombia,2011,-2.930945299804693,3.41758959146978,23.86009438654669,1.2289355,0,1.8240391,1,0,6.9478922,4.4946589,1.1396487,3.2834461,6.7381945,6.7168689,3.9126358,5.1339936,4.4990301,2.9559014,2.0873826,1.3593608
Colombia,2013,-3.27350640658107,2.01809847891195,25.34105994219067,.70215571,0,1.5390915,1,0,5.1339936,3.9126358,6.9478922,4.4946589,1.1396487,3.2834461,4.4990301,2.9559014,2.0873826,1.3593608,2.5153244,3.2602167
Colombia,2015,-6.325257845843662,4.99023427513779,39.6166246623569,1.6074829,0,1.8449435,1,,2.9559014,4.4990301,5.1339936,3.9126358,6.9478922,4.4946589,2.0873826,1.3593608,2.5153244,3.2602167,,
Colombia,2016,-4.245786232120946,7.51429322788323,43.5908611607917,2.0168071,0,4.0201216,1,,2.0873826,2.9559014,4.4990301,5.1339936,3.9126358,6.9478922,1.3593608,2.5153244,3.2602167,,,
Comoros,1991,-2.416689495361592,,42.36871212853642,,.71428573,1.0161731,0,42,-5.395637,5.0912366,-3.1802566,2.6873794,1.6377841,1.8676121,8.530982,3.0060613,-5.276783,3.6102064,-1.2916889,4.0301538
Comoros,2009,-4.350302827790941,4.3623482932572,31.84629072476746,1.4730105,.88521332,2.3102951,0,47,3.2001131,3.9999721,.80004233,2.6469555,2.8375478,1.9196599,3.7999334,4.0998468,3.2002728,4.4998741,2.1000063,1.1161406
Cabo Verde,1998,-11.21113081946492,4.39423509983478,47.78550023946873,1.4802935,0,.64870781,1,41,12.517285,11.118426,11.346525,14.211637,19.182642,8.7083111,11.222649,14.284869,2.2316544,5.2508912,4.1762595,10.197073
Cabo Verde,2002,-11.50602824440479,1.88453410076766,63.98298481789143,.63368064,.71180558,1.8015879,0,36,5.2508912,2.2316544,14.284869,11.222649,12.517285,11.118426,4.1762595,10.197073,6.9124579,7.9837503,15.170688,6.6505203
Costa Rica,1965,,-.6650000005833771,,,1,1.6863942,1,,,,,,,,6.9693189,5.650126,8.4733047,5.4917998,7.5031343,6.7785053
Costa Rica,1966,,.182882837621495,,-1.6989095,.55000001,1.5448653,1,,6.9693189,,,,,,5.650126,8.4733047,5.4917998,7.5031343,6.7785053,8.1780453
Costa Rica,1967,,1.20834031134423,,.18924777,.17741935,2.2160058,1,,5.650126,6.9693189,,,,,8.4733047,5.4917998,7.5031343,6.7785053,8.1780453,7.7089157
Costa Rica,1976,,3.48583333291702,46.01531502679529,1.2487072,0,.55511492,1,,5.5175643,2.100071,5.5448999,7.7089157,8.1780453,6.7785053,8.9044743,6.2676868,4.9391241,.75189543,-2.2616556,-7.2855687
Costa Rica,1980,-13.74122493405514,18.1263898816154,62.04344289251561,2.8973689,.25413224,1.6297927,1,16,.75189543,4.9391241,6.2676868,8.9044743,5.5175643,2.100071,-2.2616556,-7.2855687,2.8629928,8.0241079,.72160172,5.5362511
Costa Rica,1981,-15.59194414284269,37.0572006829526,146.4961597620316,3.6124628,.08130081,12.437356,0,16,-2.2616556,.75189543,4.9391241,6.2676868,8.9044743,5.5175643,-7.2855687,2.8629928,8.0241079,.72160172,5.5362511,4.764533
Costa Rica,1982,-10.23163604941839,90.12271330453569,170.9983986258304,4.5011721,1,3.9071512,1,20,-7.2855687,-2.2616556,.75189543,4.9391241,6.2676868,8.9044743,2.8629928,8.0241079,.72160172,5.5362511,4.764533,3.4321473
Costa Rica,1985,-3.21519372998558,15.0517585031092,124.1601443951873,2.7114949,.62962961,1.3989596,1,28,.72160172,8.0241079,2.8629928,-7.2855687,-2.2616556,.75189543,5.5362511,4.764533,3.4321473,5.6659756,3.5530634,2.265655
Costa Rica,1987,-5.657019914006582,16.8466527583525,114.0720653576177,2.824152,0,1.1410465,1,24,4.764533,5.5362511,.72160172,8.0241079,2.8629928,-7.2855687,3.4321473,5.6659756,3.5530634,2.265655,9.1965609,7.0875173
Costa Rica,1989,-7.901313350427683,16.5099541727575,96.64591865471624,2.8039634,0,1.0252018,1,32,5.6659756,3.4321473,4.764533,5.5362511,.72160172,8.0241079,3.5530634,2.265655,9.1965609,7.0875173,4.487267,4.1214962
Costa Rica,1991,-1.048960851702741,28.7093208307046,58.79244235969956,3.3572218,.7621879,.64199531,1,38,2.265655,3.5530634,5.6659756,3.4321473,4.764533,5.5362511,9.1965609,7.0875173,4.487267,4.1214962,1.2378163,5.5649457
Costa Rica,1993,-6.502890210464965,9.78144644198419,42.1948443628546,2.2804873,0,.30804095,1,34,7.0875173,9.1965609,2.265655,3.5530634,5.6659756,3.4321473,4.487267,4.1214962,1.2378163,5.5649457,6.9617004,3.9433537
Costa Rica,1995,-3.110634008221886,23.1892367083284,33.94633446955508,3.1436882,0,.68515253,1,52,4.1214962,4.487267,7.0875173,9.1965609,2.265655,3.5530634,1.2378163,5.5649457,6.9617004,3.9433537,3.8331666,3.4904695
Costa Rica,2009,-1.834219918627892,7.84275558836401,26.26264222179137,2.0595903,0,2.4822574,1,29,-.97054833,4.6495981,8.1678963,7.2377329,3.8708732,4.336575,4.9518638,4.3071017,4.7969198,2.2690275,3.5153387,3.6317315
Cyprus,1980,-11.9907981669638,,,,1,.51352865,1,0,5.7532449,9.9055691,7.7774034,16.362001,20.266293,,2.5169985,6.021709,5.5821819,8.7578945,4.8825407,3.7039504
Cyprus,2013,-4.953484171344571,,,,.77777779,5.6651678,0,56,-6.5530782,-3.4468222,.40143794,2.0146956,-2.0152624,3.646812,-1.8293091,3.218569,6.4380584,5.1547771,5.2407479,3.0750344
Czech Republic,1993,1.148198512021422,20.8130295438428,,3.0355792,.39548022,.60477138,1,24,.06190427,-.50654238,-11.614943,,,,2.9093094,6.5008135,4.2654166,-.51833105,-.35656661,1.384149
Djibouti,1996,13.86183723446666,,,,.88145453,2.4244695,1,50,,,,,,,,,,,,
Djibouti,1999,12.96488920750646,,,,.71428573,4.8670239,0,41,,,,,,,,,,,,
Djibouti,2008,-22.55878510041559,11.9586206896552,,2.4814525,.65188682,2.0117192,0,39,,,,,,,,,,,,7.0615435
Dominica,1981,-15.59227157770066,13.2666874934914,17.55093006773971,2.5852561,1,12.278808,0,4,10.829331,13.383183,-18.359285,10.535746,,,4.1276836,2.556318,4.1966467,1.4209332,7.0733566,6.3075609
Dominica,1984,-6.506152902215244,2.21799424995742,48.16518633432466,.79660332,.69285715,1.3146322,1,9,4.1966467,2.556318,4.1276836,10.829331,13.383183,-18.359285,1.4209332,7.0733566,6.3075609,7.8166232,-.19113651,5.4186521
Dominica,1986,-5.198290397773767,2.77423367675705,46.38458749685616,1.0203745,1,2.430305,0,25,7.0733566,1.4209332,4.1966467,2.556318,4.1276836,10.829331,6.3075609,7.8166232,-.19113651,5.4186521,1.346472,2.0299859
Dominica,2002,-14.21233022130283,.170055330197674,81.62929208064915,-1.7716315,.625,1.2746494,1,51,-2.8288786,-.062802263,2.3395073,.35478029,3.7738473,2.1852996,6.3533916,3.0506947,.65623313,4.6587596,6.3537593,7.1207418
